Graphtec FC8600-100	graphtec_fc8000_base	Graphtec	FC8600-100	1067	32
Graphtec FC8600-130	graphtec_fc8000_base	Graphtec	FC8600-130	1372	32
Graphtec FC8600-160	graphtec_fc8000_base	Graphtec	FC8600-160	1625	32
Graphtec FC8600-60	graphtec_fc8000_base	Graphtec	FC8600-60	610	32
Graphtec FC8600-75	graphtec_fc8000_base	Graphtec	FC8600-75	762	32


Mimaki APC-130	mimak_cg_base	Mimaki	APC-130	1240	0
Mimaki CF3-1610	mimak_cg_base	Mimaki	CF3-1610	1000	0
Mimaki CF3-1631	mimak_cg_base	Mimaki	CF3-1631	1600	0
Mimaki CG-100EX	mimak_cg_base	Mimaki	CG-100EX	1219.2	0
Mimaki CG-100LX	mimak_cg_base	Mimaki	CG-100LX	1005.8	0
Mimaki CG-100SRII	mimak_cg_base	Mimaki	CG-100SRII	1016	0
Mimaki CG-100SRIII	mimak_cg_base	Mimaki	CG-100SRIII	1070	0
Mimaki CG-101	mimak_cg_base	Mimaki	CG-101	1000.8	0
Mimaki CG-12	mimak_cg_base	Mimaki	CG-12	1219.2	0
Mimaki CG-121	mimak_cg_base	Mimaki	CG-121	1219.2	0
Mimaki CG-130EX	mimak_cg_base	Mimaki	CG-130EX	1524	0
Mimaki CG-130FX	mimak_cg_base	Mimaki	CG-130FX	1295.4	0
Mimaki CG-130FXII	mimak_cg_base	Mimaki	CG-130FXII	1295.4	0
Mimaki CG-130LX	mimak_cg_base	Mimaki	CG-130LX	1300.5	0
Mimaki CG-130SRII	mimak_cg_base	Mimaki	CG-130SRII	1295.4	0
Mimaki CG-130SRIII	mimak_cg_base	Mimaki	CG-130SRIII	1370	0
Mimaki CG-160FX	mimak_cg_base	Mimaki	CG-160FX	1600.2	0
Mimaki CG-160FXII	mimak_cg_base	Mimaki	CG-160FXII	1600.2	0
Mimaki CG-45	mimak_cg_base	Mimaki	CG-45	445	0
Mimaki CG-5	mimak_cg_base	Mimaki	CG-5	477.5	0
Mimaki CG-50	mimak_cg_base	Mimaki	CG-50	469.9	0
Mimaki CG-51	mimak_cg_base	Mimaki	CG-51	477.5	0
Mimaki CG-6	mimak_cg_base	Mimaki	CG-6	609.6	0
Mimaki CG-60	mimak_cg_base	Mimaki	CG-60	315	0
Mimaki CG-60EX	mimak_cg_base	Mimaki	CG-60EX	762	0
Mimaki CG-60SL	mimak_cg_base	Mimaki	CG-60SL	609.6	0
Mimaki CG-60SR	mimak_cg_base	Mimaki	CG-60SR	609.6	0
Mimaki CG-60SRIII	mimak_cg_base	Mimaki	CG-60SRIII	606	0
Mimaki CG-60st	mimak_cg_base	Mimaki	CG-60st	762	0
Mimaki CG-61	mimak_cg_base	Mimaki	CG-61	591.8	0
Mimaki CG-75FX	mimak_cg_base	Mimaki	CG-75FX	749.3	0
Mimaki CG-75FXII	mimak_cg_base	Mimaki	CG-75FXII	749.3	0
Mimaki CG-75ML	mimak_cg_base	Mimaki	CG-75ML	749.3	0
Mimaki CG-9	mimak_cg_base	Mimaki	CG-9	1016	0
Mimaki CG-90	mimak_cg_base	Mimaki	CG-90	914.4	0

Mycut MG330	Mycut_ARMS_base	Mycut	MG330	330	240
Mycut MG630	Mycut_ARMS_base	Mycut	MG630	630	240
Mycut MG1200	Mycut_ARMS_base	Mycut	MG1200	1200	240
Mycut MH330	Mycut_Manual_base	Mycut	MH330	330	80
Mycut MH630	Mycut_Manual_base	Mycut	MH630	630	80
Mycut MH1200	Mycut_Manual_base	Mycut	MH1200	1200	80
Mycut MH1500	Mycut_Manual_base	Mycut	MH1500	1500	80
Mycut MK330	Mycut_Manual_base	Mycut	MK330	330	80
Mycut MK630	Mycut_Manual_base	Mycut	MK630	630	80
Mycut MK1200	Mycut_Manual_base	Mycut	MK1200	1200	80
Mycut MK1500	Mycut_Manual_base	Mycut	MK1500	1500	80
Mycut MS630	Mycut_Manual_base	Mycut	MS630	630	80
Mycut MS630G	Mycut_ARMS_base	Mycut	MS630G	630	240
Mycut MS1200	Mycut_Manual_base	Mycut	MS1200	1200	80
Mycut MS1200G	Mycut_ARMS_base	Mycut	MS1200G	1200	240

Roland GS-24	roland_gx24_base	Roland	GS-24	584.2	160
Roland GX-24	roland_gx24_base	Roland	GX-24	584.2	160
Roland GX-300	roland_gx24_base	Roland	GX-300	737.1	160
Roland GX-400	roland_gx24_base	Roland	GX-400	1000	160
Roland GX-500	roland_gx24_base	Roland	GX-500	1195.1	160
Roland GX-640	roland_gx24_base	Roland	GX-640	1651	160


Summa D1000	summa_d75_base	Summa	D1000	1000	32
Summa D1010	summa_d75_base	Summa	D1010	1009.9	32
Summa D1010 PRO	summa_d75_base	Summa	D1010 PRO	1016	32
Summa D1010 PRO SL	summa_d75_base	Summa	D1010 PRO SL	1016	32
Summa D1020	summa_d75_base	Summa	D1020	1000.8	32
Summa D120	summa_d75_base	Summa	D120	1198.9	32
Summa D120 Pharos	summa_d75_base	Summa	D120 Pharos	1199.895996	32
Summa D120 SE	summa_d75_base	Summa	D120 SE	1193.8	32
Summa D120R	summa_d75_base	Summa	D120R	1199.9	32
Summa D1220	summa_d75_base	Summa	D1220	1199.9	32
Summa D1300	summa_d75_base	Summa	D1300	1300	32
Summa D1300 PRO	summa_d75_base	Summa	D1300 PRO	1193.8	32
Summa D140	summa_d75_base	Summa	D140	1524	32
Summa D140 Pharos	summa_d75_base	Summa	D140 Pharos	1350	32
Summa D1400 PRO	summa_d75_base	Summa	D1400 PRO	1371.6	32
Summa D1400 PRO SL	summa_d75_base	Summa	D1400 PRO SL	1346.2	32
Summa D140R	summa_d75_base	Summa	D140R	1399.8	32
Summa D15	summa_d75_base	Summa	D15	381	32
Summa D160	summa_d75_base	Summa	D160	1580	32
Summa D160 Pharos	summa_d75_base	Summa	D160 Pharos	1580	32
Summa D160 SE	summa_d75_base	Summa	D160 SE	1580	32
Summa D1600 PRO SL	summa_d75_base	Summa	D1600 PRO SL	1600.2	32
Summa D1600 PRO SL	summa_d75_base	Summa	D1600 PRO SL	1580	32
Summa D500	summa_d75_base	Summa	D500	525.8	32
Summa D520	summa_d75_base	Summa	D520	500.4	32
Summa D60	summa_d75_base	Summa	D60	774.7	32
Summa D60 SE	summa_d75_base	Summa	D60 SE	599.4	32
Summa D60 SE Desktop	summa_d75_base	Summa	D60 SE Desktop	599.4	32
Summa D60 SE Pharos	summa_d75_base	Summa	D60 SE Pharos	774.7	32
Summa D60/U	summa_d75_base	Summa	D60/U	599.4	32
Summa D60R	summa_d75_base	Summa	D60R	599.4	32
Summa D610	summa_d75_base	Summa	D610	610	32
Summa D610 PRO	summa_d75_base	Summa	D610 PRO	610	32
Summa D620	summa_d75_base	Summa	D620	599.4	32
Summa D750	summa_d75_base	Summa	D750	750	32
Summa D750 PRO	summa_d75_base	Summa	D750 PRO	762	32
Summa D750 PRO SL	summa_d75_base	Summa	D750 PRO SL	762	32
Summa D75R	summa_d75_base	Summa	D75R	749.3	32
Summa D760	summa_d75_base	Summa	D760	739.1	32
Summa Eclipse 24	summa_d75_base	Summa	Eclipse 24	774.7	32
Summa Eclipse 48	summa_d75_base	Summa	Eclipse 48	1198.9	32
Summa S120 D	summa_d75_base	Summa	S120 D	1249.9	32
Summa S120 T	summa_d75_base	Summa	S120 T	1249.9	32
Summa S140 D	summa_d75_base	Summa	S140 D	1400	32
Summa S140 T	summa_d75_base	Summa	S140 T	1400	32
Summa S160 D	summa_d75_base	Summa	S160 D	1629.9	32
Summa S160 T	summa_d75_base	Summa	S160 T	1629.9	32
Summa S2 120-D	summa_d75_base	Summa	S2 120-D	1220	32
Summa S2 120-T	summa_d75_base	Summa	S2 120-T	1220	32
Summa S2 140-D	summa_d75_base	Summa	S2 140-D	1370	32
Summa S2 140-T	summa_d75_base	Summa	S2 140-T	1370	32
Summa S2 140-T4	summa_d75_base	Summa	S2 140-T4	1370	32
Summa S2 160-D	summa_d75_base	Summa	S2 160-D	1630	32
Summa S2 160-T	summa_d75_base	Summa	S2 160-T	1630	32
Summa S2 160-T4	summa_d75_base	Summa	S2 160-T4	1630	32
Summa S2 75-D	summa_d75_base	Summa	S2 75-D	760	32
Summa S2 75-T	summa_d75_base	Summa	S2 75-T	760	32
Summa S2 75-T4	summa_d75_base	Summa	S2 75-T4	760	32
Summa S75 D	summa_d75_base	Summa	S75 D	792	32
Summa S75 T	summa_d75_base	Summa	S75 T	792	32
Summa T Plus 1010	summa_d75_base	Summa	T Plus 1010	1009.9	32
Summa T1000	summa_d75_base	Summa	T1000	1000	32
Summa T1010	summa_d75_base	Summa	T1010	1009.9	32
Summa T1010 PRO	summa_d75_base	Summa	T1010 PRO	1016	32
Summa T1010 PRO SL	summa_d75_base	Summa	T1010 PRO SL	1016	32
Summa T1010A	summa_d75_base	Summa	T1010A	990.6	32
Summa T1300	summa_d75_base	Summa	T1300	1300	32
Summa T1300 PRO	summa_d75_base	Summa	T1300 PRO	1193.8	32
Summa T1300A	summa_d75_base	Summa	T1300A	1193.8	32
Summa T140	summa_d75_base	Summa	T140	1524	32
Summa T1400 PRO	summa_d75_base	Summa	T1400 PRO	1371.6	32
Summa T1400 PRO SL	summa_d75_base	Summa	T1400 PRO SL	1346.2	32
Summa T1600 PRO SL	summa_d75_base	Summa	T1600 PRO SL	1600.2	32
Summa T520	summa_d75_base	Summa	T520	510	32
Summa T610	summa_d75_base	Summa	T610	584.2	32
Summa T610 PRO	summa_d75_base	Summa	T610 PRO	584.2	32
Summa T750	summa_d75_base	Summa	T750	750	32
Summa T750 PRO	summa_d75_base	Summa	T750 PRO	762	32
Summa T750 PRO SL	summa_d75_base	Summa	T750 PRO SL	762	32


TITAN - 15in (Stepper)	saga_base	TITAN	15in	381	80
TITAN - 28in (Stepper)	saga_base	TITAN	28in	711.2	80
TITAN - 53in (Stepper)	saga_base	TITAN	53in	1346.2	80
TITAN2 - 28in (Servo)	saga_base	TITAN2	28in	711.2	80
TITAN2 - 53in (Servo)	saga_base	TITAN2	53in	1346.2	80
TITAN2 - 68in (Servo)	saga_base	TITAN2	68in	1727.2	80
TITAN3 - 15in (Servo)	saga2b_base	TITAN3	15in	381	307
TITAN3 - 28in (Servo)	saga2b_base	TITAN3	28in	711.2	307
TITAN3 - 53in (Servo)	saga2b_base	TITAN3	53in	1346.2	307
TITAN3 - 68in (Servo)	saga2b_base	TITAN3	63in	1727.2	307

USCutter - Laserpoint II-25in	USC_LP_base	USCutter	Laserpoint II-25in	635	208
USCutter - Laserpoint II-31.5in	USC_LP_base	USCutter	Laserpoint II-31.5in	800	208
USCutter - Laserpoint II-50in	USC_LP_base	USCutter	Laserpoint II-50in	1270	208

USCutter MH-365	USC_MH_base	USCutter	MH-365	275	208
USCutter MH-721	USC_MH_base	USCutter	MH-721	630	208
USCutter MH-871	USC_MH_base	USCutter	MH-871	780	208
USCutter MH-1351	USC_MH_base	USCutter	MH-1351	1260	208

USCutter SC-25in	USC_SC_base	USCutter	SC-25in	635	80
USCutter SC-34in	USC_SC_base	USCutter	SC-34in	863	80
USCutter SC-50in	USC_SC_base	USCutter	SC-50in	1270	80
